ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
973.779,1269.416,24.591,21.546,56.172,85.396,0.783,0.797,57.42,8.564,55.25,25.533,41.519,22.326,-0.002,100.001,5.878,53.072,15.796,436.744,307.802,13.713,100.316,-0.001,6763.072,0.017,255.003
149.0,1565.873,2.704,20.038,75.919,52.698,0.015,-2.296,56.025,27.072,51.815,16.177,31.728,18.83,0.004,100.001,1.219,31.104,14.152,469.064,193.776,13.842,0.657,0.013,6748.984,-0.006,255.006
719.691,692.796,0.053,15.579,25.449,84.984,1.538,-2.276,26.219,23.891,46.997,16.066,31.758,15.677,-0.007,100.003,0.063,49.906,4.162,485.611,354.129,13.71,44.547,0.006,6757.92,0.017,254.999
190.457,1339.44,15.952,24.621,59.218,60.632,0.775,-0.748,58.887,25.206,54.907,23.035,39.087,22.334,-0.002,100.001,3.182,32.336,-3.95,510.312,295.692,14.002,-0.175,0.01,6749.857,-0.005,254.987
406.251,977.868,25.678,18.865,35.439,79.692,1.576,-2.386,36.127,21.113,51.036,16.01,31.831,18.851,-0.001,100.001,-0.031,37.802,0.078,533.663,404.172,13.87,0.582,-0.019,6753.053,0.007,255.008
794.66,711.345,0.358,15.678,25.087,85.103,1.538,-7.035,25.958,22.844,47.086,16.126,31.741,15.749,-0.004,99.999,0.024,52.173,5.694,480.598,341.847,13.705,23.421,-0.013,6760.16,0.016,255.012
1005.561,1776.778,49.004,21.606,40.325,86.177,3.13,2.338,39.597,21.928,54.123,23.526,39.142,21.611,-0.003,100.002,3.923,51.962,24.07,491.579,359.898,13.753,100.208,-0.007,6763.019,0.009,255.01
805.526,719.834,-0.666,15.711,24.727,84.937,1.555,-3.171,24.986,22.754,47.021,16.029,31.782,15.644,0.019,100.002,-0.056,52.088,5.117,479.124,338.092,13.733,23.336,0.011,6759.899,0.007,255.005
1060.597,1965.463,55.704,22.054,23.989,86.844,1.549,0.791,38.829,19.167,54.92,22.791,38.512,21.935,-0.009,100.001,3.169,49.333,24.951,567.039,451.751,13.69,82.144,-0.002,6764.052,0.012,255.028
318.321,1894.135,53.813,21.249,34.163,75.873,3.933,-2.264,34.157,16.493,54.005,22.046,38.161,21.218,0.009,100.001,2.726,34.793,26.333,570.262,415.917,13.966,2.186,0.006,6752.002,-0.01,255.005
1003.092,1936.543,53.686,21.979,42.202,87.172,2.336,-2.365,42.934,21.947,54.956,23.43,39.681,21.962,-0.012,99.999,3.948,51.124,23.955,505.54,371.168,13.747,100.01,0.02,6762.918,0.003,254.993
526.815,869.782,0.483,18.023,34.416,86.051,1.532,-1.53,34.857,20.479,50.294,16.122,31.809,18.027,-0.001,100.001,-0.066,44.107,2.389,499.062,362.696,13.771,13.369,0.002,6755.237,0.015,255.003
327.063,1221.638,51.032,18.87,30.493,76.764,1.528,3.214,29.849,26.286,51.024,16.134,31.876,18.89,-0.019,99.999,-0.092,34.785,6.615,575.941,424.113,13.996,0.465,-0.003,6752.059,-0.008,254.977
346.068,1002.319,16.689,18.735,35.4,77.456,1.57,-0.724,35.049,18.309,51.076,16.157,31.623,18.729,-0.026,99.999,-0.019,36.029,-2.344,560.335,416.379,13.944,-0.587,0.016,6751.87,0.023,255.017
1124.047,2088.443,58.317,22.674,43.015,85.592,2.386,0.039,41.961,21.859,55.715,23.56,39.319,22.782,-0.008,100.0,3.919,45.997,25.243,584.394,453.613,13.716,99.112,0.018,6764.906,-0.017,255.014
308.698,1835.6,37.874,22.775,47.71,75.36,1.532,1.519,48.676,29.017,56.137,23.493,39.383,22.809,-0.008,99.998,4.697,34.95,21.816,549.104,389.428,14.007,-1.092,0.01,6752.137,0.015,255.001
722.018,699.314,0.359,15.722,25.331,85.504,1.571,-5.451,25.331,23.845,47.056,16.171,31.717,15.671,-0.01,100.002,0.072,49.975,6.077,480.698,344.317,13.706,22.641,0.003,6759.273,0.008,254.99
953.493,827.961,8.92,16.146,22.015,86.165,1.558,2.323,21.861,21.269,47.606,16.12,31.769,16.097,-0.003,100.0,0.012,55.002,7.058,423.159,302.729,13.695,25.049,-0.001,6763.02,0.001,254.99
1102.175,1967.135,55.505,21.575,38.36,84.507,3.1,0.704,38.16,21.208,54.389,23.168,38.872,21.565,0.02,99.998,2.4,48.07,26.206,570.352,450.721,13.769,99.242,0.008,6764.98,0.012,255.009
997.309,1959.083,55.821,19.587,19.45,85.933,1.529,-0.051,18.673,18.406,53.448,22.317,37.992,21.183,0.009,99.999,2.388,51.133,8.763,517.158,378.57,13.746,71.854,0.007,6762.977,-0.006,254.994
939.998,592.961,0.516,16.493,27.484,86.018,4.673,-0.024,38.356,22.05,49.439,16.078,31.664,16.885,-0.011,100.001,-0.016,55.055,1.621,426.504,301.929,12.649,27.406,-0.002,6762.101,0.004,255.001
856.344,900.529,-0.122,20.019,55.369,86.444,0.771,-0.737,55.879,22.791,50.546,16.104,31.693,18.125,-0.01,99.999,0.036,53.215,1.944,451.425,319.652,13.36,36.498,0.02,6760.949,0.003,255.02
973.098,1918.556,38.052,23.478,50.34,86.128,2.36,-2.392,29.016,21.958,57.663,26.303,42.402,24.268,-0.024,100.0,7.801,51.879,20.049,445.392,309.708,13.749,100.197,0.009,6763.009,0.002,254.989
958.646,1319.877,10.355,16.404,21.072,85.561,1.581,-1.587,21.262,19.218,52.962,21.737,36.175,16.825,0.003,100.002,4.337,53.94,15.218,423.695,296.745,13.641,34.283,0.022,6762.974,-0.01,254.995
12.116,1443.564,0.397,19.511,29.543,26.108,5.479,-0.027,28.277,26.302,51.806,16.123,31.868,19.593,-0.007,100.002,0.456,28.142,4.993,108.587,30.624,14.317,-0.862,-0.012,6747.035,0.003,254.991
394.338,1792.064,35.979,20.636,35.024,80.052,3.913,-6.11,33.969,16.573,49.861,16.591,32.45,17.632,0.002,99.998,-0.028,36.059,25.24,552.308,411.062,14.012,-0.715,-0.001,6753.066,0.005,254.998
540.243,715.266,0.38,15.702,25.697,87.167,1.586,-6.272,26.144,20.539,47.154,16.106,31.771,15.703,-0.004,100.002,-0.019,43.053,5.68,508.956,372.18,13.795,12.481,0.003,6755.105,-0.002,254.983
696.414,846.061,-0.063,16.127,24.69,86.743,1.579,3.162,24.255,24.385,47.879,16.129,31.725,15.995,0.014,100.001,-0.022,49.021,6.845,493.124,350.493,13.763,21.092,0.004,6757.96,0.016,255.01
16.604,1438.429,-0.603,20.513,31.703,23.901,4.638,0.061,30.706,26.262,52.912,16.139,31.731,20.319,0.001,100.0,1.156,28.152,7.071,69.021,31.66,14.334,-0.836,-0.003,6746.995,-0.003,255.01
153.492,1298.68,20.823,18.814,26.983,55.484,5.482,-3.894,26.742,26.976,51.355,16.052,31.67,18.79,0.004,100.002,0.076,31.041,5.61,490.771,221.558,13.908,-0.375,0.002,6748.985,-0.001,255.006
889.575,746.844,0.096,16.113,26.354,86.117,1.547,1.651,26.258,22.708,47.798,16.106,31.642,16.121,-0.002,100.0,0.001,53.128,2.183,454.786,328.723,13.678,21.055,0.015,6760.917,-0.019,254.998
1149.547,1857.338,53.538,22.722,49.899,86.232,1.551,-3.877,48.977,21.252,55.713,24.329,40.39,22.307,-0.002,100.0,3.911,46.153,21.685,592.763,466.396,13.77,100.573,-0.009,6765.957,-0.002,255.02
56.781,743.044,12.213,19.609,47.077,36.556,1.573,-3.883,49.658,27.119,51.805,16.197,31.753,19.683,0.003,100.0,0.363,27.944,8.928,244.148,43.035,14.135,-0.39,0.008,6746.801,-0.006,255.011
839.102,707.695,0.485,15.678,25.655,85.908,1.576,0.766,25.145,22.743,47.157,15.975,31.805,15.666,-0.019,99.999,-0.061,53.141,1.159,453.999,325.159,13.706,22.742,-0.003,6761.049,-0.013,255.002
312.262,1842.637,38.02,20.391,30.042,74.118,4.676,-0.085,29.985,30.161,54.14,21.175,37.222,21.127,0.001,99.997,2.73,34.9,26.873,546.474,390.752,14.006,3.207,0.001,6751.936,0.006,255.004
653.855,1433.065,18.652,20.77,53.778,86.225,2.347,-3.904,42.281,19.289,48.638,16.087,31.725,16.983,-0.009,100.0,-0.002,48.218,19.744,471.48,334.018,13.803,24.97,-0.015,6757.952,0.004,255.004
983.425,1577.307,45.908,17.219,24.15,85.928,1.6,-3.84,19.73,19.307,53.318,23.859,39.854,22.364,-0.008,100.001,1.906,51.75,9.782,468.504,329.095,13.773,50.234,-0.004,6762.852,0.012,254.977
917.622,703.959,-0.294,16.141,25.89,85.885,1.563,3.959,27.173,21.988,47.443,15.995,31.915,16.135,0.001,99.998,0.072,55.047,0.481,431.247,309.36,13.674,23.053,0.005,6762.078,0.002,254.99
505.575,885.352,10.509,18.873,40.861,85.639,1.586,-0.002,40.315,20.437,50.86,16.093,31.914,18.808,-0.007,100.002,-0.006,42.942,-7.623,517.597,384.066,13.732,10.873,0.007,6755.141,0.017,255.006
1024.129,2028.102,56.465,23.428,49.415,85.976,1.567,0.808,49.428,21.178,56.404,24.367,39.971,23.439,0.002,100.001,4.643,49.811,23.015,552.458,409.503,13.692,101.005,-0.012,6764.016,-0.006,254.989
441.96,1535.085,31.373,17.273,37.265,81.339,3.139,-5.458,37.061,21.913,54.137,23.169,39.213,21.212,-0.014,100.004,3.587,39.475,12.996,537.269,403.098,13.968,-0.061,-0.008,6753.951,0.02,254.987
451.149,989.261,20.165,18.813,36.227,81.535,1.58,-2.327,36.148,24.299,50.881,16.06,31.749,18.808,0.001,99.999,-0.044,39.86,-1.134,541.262,402.559,13.836,-0.313,-0.017,6754.061,0.014,255.0
922.409,677.943,0.501,16.045,27.031,85.543,1.517,0.027,26.247,21.968,47.392,16.019,31.669,16.089,-0.011,100.001,0.015,55.166,0.504,432.785,309.305,13.666,25.343,0.011,6761.875,-0.004,254.993
114.788,1291.342,26.152,21.976,54.182,47.861,0.79,-1.606,54.965,27.105,57.283,24.277,39.986,23.918,-0.008,100.0,6.264,29.684,21.081,425.2,125.312,14.11,-0.387,0.008,6747.968,0.001,254.997
361.381,858.939,3.108,21.57,47.452,77.855,1.561,-0.716,51.938,21.168,50.953,16.149,31.757,18.804,0.004,100.001,0.048,35.905,1.909,552.443,412.322,13.627,0.0,-0.006,6753.23,0.003,254.991
1102.552,1920.311,53.86,21.179,36.669,84.935,3.113,0.692,35.989,22.003,54.079,22.718,38.699,21.242,-0.001,100.004,2.35,48.139,26.118,561.343,450.079,13.768,99.433,0.004,6765.118,0.009,254.995
493.709,851.601,0.26,18.861,43.578,85.861,1.578,-3.153,41.422,20.417,51.002,16.029,31.73,18.871,-0.004,99.996,-0.02,42.129,-7.987,537.822,395.696,13.816,0.753,0.009,6754.966,-0.001,254.988
866.785,1335.574,27.736,16.861,21.78,85.98,1.559,-1.439,20.127,21.213,50.976,21.07,36.883,18.781,-0.0,100.002,1.546,51.705,6.496,460.614,324.67,13.794,0.527,0.004,6761.19,-0.003,254.994
270.383,1248.182,36.166,21.144,48.516,68.764,1.559,-4.691,48.16,17.248,53.709,21.602,37.233,21.098,0.002,100.001,1.977,34.777,16.811,540.102,379.322,13.996,6.02,0.008,6750.827,-0.003,255.02
952.934,833.363,8.829,16.163,21.922,85.73,1.536,2.335,22.082,21.246,47.384,16.018,31.678,16.124,-0.019,99.997,0.03,55.193,6.929,425.522,303.398,13.686,25.162,0.008,6763.244,0.002,254.992
226.041,1452.962,25.54,23.956,66.108,65.008,0.072,1.631,66.514,16.516,54.604,21.959,41.24,24.309,-0.003,99.999,1.978,33.072,16.007,521.222,329.92,14.005,0.352,0.011,6750.038,-0.008,254.999
115.485,1520.537,32.107,21.457,43.457,50.192,2.37,-3.129,42.425,28.604,54.572,21.95,37.546,21.546,-0.002,100.002,2.416,29.801,24.049,438.461,141.364,14.142,-0.653,0.016,6748.144,0.027,255.002
380.669,1428.645,31.247,18.914,26.179,78.784,1.538,8.547,26.948,20.431,50.912,16.235,31.79,18.818,-0.007,99.999,-0.022,38.028,6.097,545.415,410.171,13.909,-0.565,-0.01,6753.107,0.005,255.004
350.927,984.667,3.196,18.795,35.683,77.734,1.549,-2.334,35.365,21.999,50.937,16.095,31.731,18.909,-0.01,100.001,-0.043,36.044,0.989,554.435,418.113,13.894,0.912,0.011,6751.991,0.007,255.016
676.219,770.289,3.058,16.103,36.314,87.102,1.533,-1.604,26.925,23.885,47.978,16.052,31.838,16.017,-0.008,100.001,-0.019,49.214,0.167,497.209,349.152,13.791,21.475,0.004,6757.889,0.013,255.01
1040.185,2089.529,59.683,22.356,41.634,85.867,2.349,-0.746,42.21,21.219,55.29,23.008,39.224,22.401,0.004,99.999,3.547,50.215,24.928,580.824,436.84,13.686,100.967,-0.013,6763.822,0.006,254.998
513.35,768.619,-0.192,16.138,25.61,87.003,1.563,0.773,25.771,19.236,47.777,16.105,31.769,16.026,-0.001,99.997,0.022,43.26,4.028,509.865,370.223,13.803,11.927,0.01,6755.032,0.005,255.007
311.338,1794.061,37.135,19.568,25.765,74.192,4.711,-3.927,25.733,30.139,52.134,20.634,36.392,19.548,-0.0,99.999,1.542,35.006,24.778,544.347,388.856,14.042,0.943,-0.005,6752.003,0.001,254.999
39.241,970.345,11.057,18.434,31.329,34.307,4.711,-10.998,31.887,27.792,50.581,16.18,31.707,18.429,0.005,100.0,-0.021,28.173,-3.347,211.265,36.479,14.279,-0.096,-0.023,6746.978,-0.002,255.02
1079.076,1976.848,54.208,22.261,47.797,87.136,1.548,-0.816,45.833,21.972,56.458,23.702,39.612,22.724,0.004,99.998,3.873,49.085,23.106,574.985,454.631,13.692,99.405,0.015,6763.955,-0.001,255.003
679.574,756.825,10.858,16.129,27.016,86.432,1.54,0.083,26.108,26.239,47.827,16.079,31.697,16.003,0.004,100.0,0.04,47.897,-2.245,495.873,348.092,13.774,18.829,-0.006,6757.922,0.001,255.001
89.258,1346.427,29.023,20.023,32.954,44.565,4.715,-1.527,33.696,26.243,51.647,19.255,34.868,19.167,0.007,100.002,0.368,30.061,26.08,392.285,98.223,14.148,1.12,-0.005,6748.051,0.001,254.995
651.529,1003.257,13.587,18.838,36.637,86.058,1.549,-2.341,35.114,19.18,52.099,19.564,35.76,19.616,0.018,100.001,0.791,47.885,-1.669,471.198,333.94,13.715,32.412,-0.007,6757.041,-0.002,255.01
386.742,1326.761,27.045,23.185,54.33,78.55,0.773,-1.506,58.191,18.499,57.335,24.328,39.948,23.578,-0.003,100.003,4.676,36.989,15.227,550.886,406.357,13.916,-0.376,0.002,6752.97,-0.013,255.003
324.012,1895.658,54.173,21.204,30.728,76.003,4.68,-7.003,33.874,16.471,54.016,22.306,38.044,21.16,0.002,99.997,2.761,35.112,25.776,572.664,417.313,14.047,1.858,0.004,6751.832,-0.011,255.006
1025.048,1940.769,54.007,21.994,41.778,87.081,2.361,-2.286,43.468,21.967,54.933,23.391,39.564,22.02,-0.005,100.0,3.922,50.815,24.179,509.619,370.798,13.752,99.38,0.01,6763.176,0.009,255.003
496.874,780.944,9.946,16.073,28.24,86.581,1.554,0.827,27.242,17.382,48.264,16.111,31.717,16.079,0.002,100.002,-0.014,42.031,7.363,522.387,387.959,13.485,6.128,-0.018,6755.04,0.007,255.002
1031.693,2142.48,62.126,23.525,46.585,86.107,1.547,-0.772,46.964,21.184,50.594,16.119,31.722,18.424,-0.007,99.996,0.779,48.757,23.73,565.366,420.625,13.697,99.312,-0.012,6764.053,-0.001,255.009
320.196,1638.699,45.065,27.066,78.183,74.787,-0.017,2.367,78.753,21.989,56.408,23.546,39.344,23.083,0.019,99.999,4.339,34.681,15.067,549.686,399.051,13.976,2.709,-0.007,6752.121,-0.001,254.99
816.486,706.403,0.643,15.715,25.976,85.641,1.539,-0.799,25.132,22.884,46.971,16.18,31.745,15.723,-0.005,100.0,0.01,52.871,0.861,465.861,331.705,13.74,23.713,0.005,6760.16,0.021,255.001
227.798,1447.67,26.672,23.894,66.305,65.122,0.026,1.579,66.909,16.436,58.479,25.159,41.249,24.287,0.001,99.999,5.901,32.812,15.886,519.263,329.22,13.996,0.108,-0.003,6749.991,-0.004,255.009
24.138,1828.57,-0.281,20.016,24.959,22.905,5.439,-0.075,23.839,25.915,52.234,16.097,31.692,19.919,0.005,100.001,0.795,25.945,24.013,483.557,356.826,12.06,-1.002,-0.008,6746.808,0.007,254.993
468.845,841.041,20.728,16.462,24.227,85.185,1.523,-0.007,25.091,16.502,47.895,16.181,31.808,16.499,-0.017,99.998,0.048,40.852,7.425,544.055,403.48,13.888,0.356,-0.011,6754.159,-0.02,255.011
248.974,1603.272,45.394,17.344,29.811,64.934,4.674,-6.275,24.207,21.22,53.042,22.154,38.001,19.984,-0.009,100.0,3.129,33.055,14.183,544.747,354.905,14.103,0.259,0.004,6750.955,0.007,254.991
177.662,1229.54,25.58,20.356,45.088,57.698,2.332,-1.486,46.396,25.086,52.101,18.762,34.036,19.154,0.004,100.001,1.219,30.922,14.947,512.283,270.085,14.083,-0.057,0.004,6749.032,0.003,255.009
1073.815,1932.111,55.389,18.531,23.731,86.881,1.557,0.792,20.945,18.518,54.886,22.769,38.499,21.978,0.004,100.002,3.162,47.976,14.762,570.468,450.122,13.693,41.357,0.004,6763.945,-0.001,255.013
275.919,973.663,34.305,18.804,33.113,69.049,2.369,-0.024,34.058,8.641,51.024,15.995,31.815,18.765,0.006,99.999,-0.04,34.198,-0.033,540.702,378.54,13.963,1.803,-0.002,6750.909,0.006,255.005
410.232,911.647,14.039,16.46,25.537,79.56,1.554,-1.547,26.768,21.969,47.911,16.063,31.737,16.529,0.01,100.001,0.016,38.119,6.846,527.44,394.932,13.922,0.202,0.014,6753.119,-0.006,255.008
90.621,1270.334,27.078,21.586,50.284,44.888,1.538,-7.065,49.407,24.466,54.918,21.97,37.934,21.84,0.009,100.003,2.71,30.43,22.029,368.208,81.909,14.18,-0.127,0.01,6747.93,0.01,255.001
92.678,1373.886,28.217,21.6,49.594,44.914,1.588,-0.785,47.188,25.054,54.934,21.899,38.13,21.884,0.002,99.996,2.718,29.931,23.253,364.5,82.616,14.171,0.414,0.011,6747.779,-0.005,254.994
15.937,1440.6,0.001,19.584,28.989,25.963,5.448,0.004,28.014,26.325,51.795,16.047,31.793,19.631,0.02,100.002,0.417,27.931,4.88,109.096,29.648,14.315,0.094,0.002,6746.976,0.016,255.003
1049.784,2146.564,59.618,22.706,43.251,87.053,2.318,-0.711,42.171,21.164,56.138,23.943,39.586,22.776,-0.004,99.999,3.969,48.083,25.805,592.505,449.785,13.748,100.233,-0.008,6764.042,0.009,255.013
986.515,1492.693,41.141,22.765,20.574,86.124,0.791,0.052,57.482,23.894,48.955,16.057,31.798,17.259,0.01,100.001,-0.05,53.084,17.959,458.64,323.28,13.75,45.728,-0.003,6763.036,0.015,255.001
778.173,929.967,0.228,18.067,34.694,86.313,1.535,0.815,35.023,23.938,50.125,16.005,31.776,18.064,0.001,99.998,0.056,50.772,-2.15,484.463,347.033,13.67,46.935,0.007,6759.84,-0.012,254.999
1098.737,1872.698,51.498,21.613,41.041,86.188,2.325,-3.14,41.344,21.937,54.941,22.676,38.553,21.912,-0.005,99.998,3.116,48.128,24.05,555.665,443.234,13.687,101.021,0.004,6765.153,-0.009,254.999
914.753,713.319,0.274,16.151,26.637,86.34,1.566,3.848,26.872,21.924,47.414,16.104,31.791,16.102,0.003,100.002,0.017,55.242,-0.825,439.031,314.153,13.693,24.916,-0.004,6761.925,0.003,254.995
938.659,674.459,-0.089,16.014,26.932,85.663,1.532,0.031,26.936,21.98,47.42,16.029,31.684,16.095,0.004,100.001,0.035,54.934,2.739,429.089,304.506,13.472,25.995,0.012,6761.878,-0.003,255.015
207.146,1394.732,7.963,21.167,45.593,60.275,1.57,-3.949,43.63,21.914,51.002,16.086,31.837,18.853,0.006,100.0,-0.018,32.983,18.54,510.892,294.356,14.064,-1.306,0.0,6750.089,0.006,254.988
488.482,978.966,0.308,18.828,42.061,85.58,1.559,-2.336,39.909,19.073,51.271,16.092,31.738,18.871,-0.004,100.0,-0.073,41.929,-7.607,534.004,399.744,13.774,0.419,-0.001,6754.752,-0.011,254.994
95.95,1291.899,26.717,20.457,36.403,45.079,3.126,-0.828,36.024,29.441,52.388,19.825,35.708,19.978,0.008,99.999,1.204,30.178,24.072,401.717,101.784,14.14,0.121,0.005,6747.88,-0.007,254.994
671.877,1220.794,18.221,17.663,24.219,85.865,4.708,2.368,23.641,20.356,48.997,19.196,35.323,17.258,0.003,99.999,0.023,48.154,18.335,467.606,327.588,13.82,28.405,0.011,6756.839,-0.002,255.0
403.591,905.816,14.248,16.395,24.258,80.158,1.557,-2.37,22.902,21.921,51.006,16.136,31.797,16.44,-0.0,100.0,0.046,38.175,7.051,531.744,403.263,13.886,0.819,-0.02,6752.862,0.002,255.021
216.469,790.437,9.142,18.746,43.559,64.2,3.117,-1.606,45.164,21.942,50.999,16.043,31.886,18.842,-0.005,100.001,-0.055,32.959,-8.053,517.182,324.257,13.162,-0.824,0.003,6750.13,-0.004,255.011
627.164,879.374,-0.116,18.403,38.067,86.276,1.552,0.044,37.37,20.414,50.939,16.026,31.749,18.802,0.01,99.999,0.078,45.686,-3.891,477.583,337.421,13.729,12.578,-0.009,6757.178,0.002,254.998
-6.374,7.521,-0.626,13.364,0.005,22.772,-0.016,0.093,93.209,25.883,51.956,16.081,31.744,19.994,0.015,100.002,0.726,26.979,4.8,485.271,356.356,11.763,-0.241,0.011,6746.861,-0.002,255.009
361.314,1480.872,10.823,17.251,41.47,78.014,3.073,-4.697,21.966,18.442,51.767,23.235,38.998,19.608,0.013,99.999,0.795,36.085,14.922,550.046,412.041,13.955,0.165,-0.003,6752.952,-0.003,255.013
33.034,1213.981,-0.235,19.617,34.082,26.972,3.893,0.138,34.245,25.972,52.159,16.04,31.743,19.648,0.017,100.001,0.787,27.829,4.259,113.519,30.239,14.296,-0.737,0.0,6746.948,0.003,255.022
356.659,881.879,3.38,21.579,47.097,77.511,1.539,-0.842,52.203,21.187,52.513,18.122,32.033,18.812,0.011,100.003,1.179,35.861,2.089,552.811,414.04,14.007,0.218,0.007,6753.127,0.002,255.006
102.77,1485.677,30.188,21.25,59.388,49.307,0.787,-1.44,55.118,23.893,51.304,18.567,35.026,19.984,-0.003,100.003,-0.002,29.977,22.124,433.858,137.647,14.143,0.003,-0.002,6748.146,0.016,254.992
797.513,703.778,0.307,15.64,26.146,85.041,1.538,-0.79,24.945,22.746,47.015,16.075,31.703,15.69,0.004,99.998,0.056,52.084,1.966,477.269,340.67,13.735,22.14,0.002,6759.945,0.014,254.987
100.895,1231.342,26.511,19.631,32.941,46.631,4.677,-0.017,30.627,30.292,52.544,19.576,35.285,20.017,-0.008,100.0,0.75,30.276,20.781,405.016,105.559,14.16,0.439,-0.007,6747.891,0.003,255.004
933.485,705.562,-0.631,16.0,26.755,86.183,1.576,1.546,26.845,21.937,47.346,16.084,31.703,16.164,-0.01,100.001,0.025,54.788,0.805,436.819,315.377,13.693,24.042,0.007,6761.907,0.012,254.987
225.731,1653.761,33.402,22.756,49.648,65.35,0.79,-1.536,51.971,17.168,56.489,23.499,39.308,22.705,0.004,100.001,3.906,32.696,18.705,527.682,336.285,14.004,0.986,-0.004,6749.951,0.011,254.999
529.267,917.095,-0.008,18.035,34.235,86.858,1.552,-2.301,34.542,20.296,50.613,16.046,31.804,18.52,0.002,100.002,-0.059,43.121,3.938,513.739,374.283,13.758,13.1,-0.019,6754.932,0.003,254.995
159.904,1495.9,18.789,20.376,37.564,56.306,3.085,-2.385,36.752,26.276,53.259,23.049,38.887,20.729,0.0,100.0,1.574,31.204,23.255,495.823,239.734,14.138,-1.129,-0.013,6748.897,-0.007,254.99
355.112,1478.851,10.403,17.199,41.534,77.972,3.115,-4.671,22.335,18.35,51.853,23.195,38.857,19.537,0.0,100.0,0.762,36.015,14.844,550.278,408.528,13.963,0.037,0.019,6752.875,-0.015,254.999
421.985,1158.632,23.074,23.908,70.99,80.456,-0.006,-3.861,72.869,17.334,50.964,20.819,37.548,21.041,-0.01,100.001,0.022,38.031,11.66,528.768,396.638,13.868,-0.364,0.004,6753.934,-0.008,255.012
264.011,1421.487,40.917,19.959,32.09,68.697,3.928,-2.368,33.193,21.235,52.182,19.999,35.784,20.033,0.004,100.0,0.787,33.031,22.205,550.551,371.929,13.996,-0.039,0.011,6750.834,0.004,254.983
218.603,757.317,12.613,16.537,27.663,63.72,3.108,-1.558,27.769,22.801,47.856,16.146,31.723,16.43,0.013,100.002,-0.079,33.055,1.199,519.379,327.536,14.027,0.677,-0.013,6749.942,0.002,254.986
1006.291,1795.66,49.085,21.562,40.579,85.18,3.146,2.39,40.146,22.068,54.074,23.523,39.197,21.579,0.009,99.999,3.585,51.775,24.031,494.173,357.551,13.754,100.014,0.005,6763.028,0.014,254.986
193.193,771.438,16.019,16.414,27.496,59.272,3.129,-5.508,27.212,25.894,48.228,16.209,31.814,16.499,-0.008,100.002,0.072,32.019,5.314,514.492,286.193,14.093,0.697,-0.0,6749.99,-0.022,254.978
7.064,1877.893,0.35,20.003,31.708,22.113,5.487,-0.056,22.488,25.881,52.507,16.1,31.779,19.981,-0.004,99.999,0.727,27.093,24.158,31.499,23.969,14.32,1.631,-0.013,6747.087,0.007,255.009
711.219,1053.18,3.638,16.128,24.061,87.095,1.58,-0.768,22.85,24.339,47.857,16.132,31.688,16.107,-0.02,99.997,0.021,49.233,3.702,489.782,352.247,13.77,22.503,0.006,6757.938,0.021,255.011
827.633,687.555,0.474,15.727,25.522,85.983,1.552,2.266,25.164,22.808,46.977,16.033,31.802,15.654,0.012,100.001,0.014,53.109,0.431,465.824,333.335,13.728,23.461,-0.005,6760.079,-0.0,254.984
369.285,990.505,3.42,18.788,35.48,77.5,1.615,-2.325,35.008,22.0,50.985,15.959,31.903,18.707,0.003,100.003,-0.026,36.1,1.383,556.973,415.096,13.831,-0.221,0.02,6752.003,0.005,255.003
239.011,1544.506,43.184,20.823,38.484,65.282,3.12,-7.784,39.874,20.412,52.97,21.912,37.986,19.985,-0.007,99.999,3.172,32.925,22.276,539.966,350.934,14.102,-0.257,0.007,6751.076,-0.003,254.985
816.918,696.485,-0.086,15.631,26.091,85.611,1.587,2.241,25.019,22.798,47.493,16.125,31.75,15.647,-0.001,100.0,0.003,53.212,-0.226,464.197,329.971,13.716,24.676,-0.004,6759.672,-0.002,254.998
882.107,758.428,-0.136,16.113,25.988,86.257,1.605,-0.048,25.893,21.204,47.877,16.023,31.88,16.086,0.013,100.001,0.028,52.871,-0.787,453.741,323.879,13.696,22.727,-0.001,6760.928,0.0,254.996
46.441,994.798,13.442,18.383,31.465,31.652,4.706,-3.939,32.104,17.367,50.551,16.039,31.859,18.475,0.013,100.0,0.008,28.123,-1.659,198.251,32.767,14.298,-0.54,0.018,6747.094,0.008,254.989
